Assignment 0:: Hashing,1,Student_111,2014-03-08 15:07:58.484396,"import numpy

def analyse_collisions(K, N, L):
    
    numbers = numpy.random.randint(N, size=K)
    bins = numpy.bincount(numbers, minlength=N)

    counts = numpy.bincount(bins, minlength=L+1)
    
    return counts[:(L+1)]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testBucketsWithOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testOneOneOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testSumIsNum <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testTotalDistribution <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testUseNumpy <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testZeroTenOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:40 out of 40 is 100%",100,10,40,40,Sander
Assignment 0:: Hashing,1,Student_112,2014-02-28 10:18:00.658118,"import numpy
def analyse_collisions(K, N, L):
    r = [0] * N
    out = [0] * (L+1)
    if N != 1:
        kati = numpy.random.randint(1,N,size=K)
        for i in range(K):
            r[kati[i]] += 1
    else:
        r[0] = K
    for i in range(L+1):
        out[i] = r.count(i)
    return out","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testBucketsWithOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testOneOneOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testSumIsNum <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testTotalDistribution <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/time.png"" alt=time> testUseNumpy <a href='#' onclick=""showDialog('It took more then 2.5 seconds to execute this test \n Use numpy to speed up your code. ');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testZeroTenOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:35 out of 40 is 87%",87,10,40,40,Thodoris
Assignment 0:: Hashing,1,Student_113,2014-02-22 12:45:27.118251,"from numpy import random as r
import numpy as np

def analyse_collisions(K, N, L):
    ints = r.randint(1,N+1,K)
    distr = np.bincount(ints,minlength=N+1)[1:]
    return np.bincount(distr,minlength=L+1)[:L+1]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testBucketsWithOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testOneOneOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testSumIsNum <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testTotalDistribution <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testUseNumpy <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testZeroTenOne <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:40 out of 40 is 100%",100,3,40,40,Justin Time
Assignment 0:: Hashing,2,Student_101,2014-02-23 17:07:15.066139,"import numpy as np

def analyse_collisions(K, N, L):
    return np.bincount(np.random.binomial(K, 1.0 / N, N))[:L + 1]
","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,10,40,50,Ed Balls
Assignment 0:: Hashing,2,Student_102,2014-02-27 21:57:09.799807,"import numpy
def analyse_collisions(K, N, L):
    
    arr = numpy.random.binomial(K, 1.0/N, N)
    
    counts = [0] * (L + 1)
    
    for x in xrange(L+1):
        counts[x] = (arr == x).sum()
        
    return counts","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,1,40,50,Student16
Assignment 0:: Hashing,2,Student_103,2014-03-04 17:14:44.600152,"import numpy
from collections import Counter
def analyse_collisions(K, N, L):
    randoms = numpy.random.binomial(K, 1.0/N, N).tolist()
    counts = []
    a = Counter(randoms)
    for i in range(L+1):
        counts.append(a[i])
    return counts","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 59 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/failed.png"" alt=failed> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nError\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Your analysis should produce an expectation of bins containing less then 900 elements of about 650.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:30 out of 50 is 60%",60,9,40,50,ctrl+alt+delete
Assignment 0:: Hashing,2,Student_104,2014-02-25 17:47:08.597314,"from numpy import *

def analyse_collisions(K,N,L):
 
    Ns=random.binomial(K,1/float(N),N)
    Ls=bincount(Ns,minlength=L+1)

    return Ls[:(L+1)]
","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,5,40,50,JTL
Assignment 0:: Hashing,2,Student_105,2014-03-05 07:33:00.365239,"from numpy import random, bincount

def analyse_collisions(K, N, L):
	buckets = random.binomial(K, 1.0/N, N)
	return bincount(buckets, minlength=L+1)","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 59 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/failed.png"" alt=failed> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nError\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Your analysis should produce an expectation of bins containing less then 900 elements of about 650.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:30 out of 50 is 60%",60,8,40,50,Michiel
Assignment 0:: Hashing,2,Student_106,2014-02-15 19:02:43.910645,"import numpy
def analyse_collisions(K, N, L):
    """""" analyse collisions
    K = number of integers
    N = range (1..N inclusive)
    L = return the number of Count(0..L)
    """"""
    number_in_buckets = numpy.random.binomial(K, 1.0/N, N)
    number_of_collisions = numpy.bincount(number_in_buckets, minlength=L+1)
    return number_of_collisions[0:L+1]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 73 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 611 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,1,40,50,Mathijs
Assignment 0:: Hashing,2,Student_107,2014-02-28 17:52:36.53122,"from numpy import random

def analyse_collisions(K, N, L):
    counts = [0]*(L)
    r = random.binomial(K, 1.0/N, N)
    r = r.tolist()
    for i in range(L):    
        counts[i] = r.count(i)
    return counts","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/time.png"" alt=time> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('It took more then 2.5 seconds to execute this test \nError\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Your analysis should produce an expectation of bins containing less then 900 elements of about 650.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:30 out of 50 is 60%",60,7,40,50,peeth
Assignment 0:: Hashing,2,Student_108,2014-02-14 17:29:16.562242,"import numpy as np

def analyse_collisions(K, N, L):
    object_amount = K
    bucket_amount = N
    population_threshold = L
    
    collisions =np.array(np.random.binomial(object_amount, 1/float(bucket_amount), bucket_amount))
    print collisions
    print collisions.size

    
    """"""counts = np.zeros(object_amount)
    for col in collisions:
        counts[col] += 1""""""
    counts = np.zeros(L+1)
        
    for i in range(L+1):
        for col in collisions:
            if col == i:
                counts[col] +=1
     
    
    
    
    return counts



","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 73.0 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 611.0 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,13,40,50,pavlos
Assignment 0:: Hashing,2,Student_109,2014-02-24 21:40:23.753649,"import numpy as np

def analyse_collisions(K, N, L):
    randomInts = np.random.binomial(K, 1./N, N)
    return np.bincount(randomInts, minlength=L+1).tolist()[:L+1]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,14,40,50,Pepijn
Assignment 0:: Hashing,2,Student_110,2014-02-23 16:43:02.943422,"import numpy as np

def analyse_collisions(K, N, L):
    buckets = np.random.binomial(K, 1/float(N), N)
    counts = np.bincount(buckets, minlength = L + 1)
    return counts[:L + 1]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,2,40,50,Ruud
Assignment 0:: Hashing,2,Student_111,2014-03-08 15:26:52.440861,"import numpy

def analyse_collisions(K, N, L):
    
    numbers = numpy.random.binomial(K, 1/float(N), N)
    numbers = numbers[:N]

    counts = numpy.bincount(numbers, minlength=L+1)
    
    return counts[:(L+1)]","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 57 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 695 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,4,40,50,Sander
Assignment 0:: Hashing,2,Student_112,2014-02-28 09:46:42.515284,"import numpy
def analyse_collisions(K, N, L):
    out = [0] * (L+1)
    r = numpy.random.binomial(K,1.0/N,N)
    r = r.tolist()
    for i in range(L+1):
        out[i] = r.count(i)
    return out","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 66 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/time.png"" alt=time> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('It took more then 2.5 seconds to execute this test \nError\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Your analysis should produce an expectation of bins containing less then 900 elements of about 650.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:30 out of 50 is 60%",60,1,40,50,Thodoris
Assignment 0:: Hashing,2,Student_113,2014-02-22 13:51:14.384106,"import numpy as np

def analyse_collisions(K, N, L):
    return np.bincount(np.random.binomial(K, 1.0/N, size=N+1),minlength=L+1)[:L+1]
","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBins <a href='#' onclick=""showDialog('\nMessage:\n    \n           After tossing 1000 elements into 500 buckets, \n           Your method expects 67 empty bins. Is this what you would expect?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/message.png"" alt=message> testNumberEmptyBinsExtreme <a href='#' onclick=""showDialog('\nMessage\n    \n           After tossing 10^9 elements into 10^6 buckets, \n           Would you expect 671 buckets to contain less then 900 elements?');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:50 out of 50 is 100%",100,13,40,50,Justin Time
Assignment 0:: Hashing,3,Student_101,2014-02-23 17:20:28.026465,"import numpy as np
from scipy.stats import binom

def analyse_collisions(K, N, L):
    rv = binom(K, 1.0 / N)
    x = np.arange(0, L + 1)
    return rv.pmf(x) * N","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,5,40,20,Ed Balls
Assignment 0:: Hashing,3,Student_102,2014-02-28 18:59:29.423152,"import numpy
import scipy, scipy.stats

def analyse_collisions(K, N, L):
    tries = range(N)
    prob = scipy.stats.binom.cdf(tries, K, 1.0/N)
    
    return prob","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/failed.png"" alt=failed> testEmptyBuckets <a href='#' onclick=""showDialog('\n 5 random elements are distributed over 10 buckets. I would presume that\n        4 < the number of empty buckets < 10. most items will and up in a bucket\n        without any other items. so vector[0] should should be a float and close to 5');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/failed.png"" alt=failed> testEmptyBuckets3 <a href='#' onclick=""showDialog('\n 5 random elements are distributed over 10 buckets. I would presume that\n        4 < the number of empty buckets < 10. most items will and up in a bucket\n        without any other items. so vector[1] should should be a float and \n        somewhere between 3.0 and 5');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:10 out of 20 is 50%",50,8,40,20,Student16
Assignment 0:: Hashing,3,Student_103,2014-02-28 10:02:14.203338,"from math import factorial
def analyse_collisions(K, N, L):
    f = []
    for i in range(L+1):
        f.append(N*float((factorial(K))/(factorial(i)*factorial(K-i)))* ((1.0/N)**i) * ((1 -(1.0/N))**(K-i)))
    return f","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,5,40,20,ctrl+alt+delete
Assignment 0:: Hashing,3,Student_104,2014-02-27 13:16:39.351528,"from numpy import *
from scipy.stats import *

def analyse_collisions(K,N,L):
    Ls=binom.pmf(range(K),K,1/float(N))
    return Ls[:(L+1)]*N

","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,4,40,20,JTL
Assignment 0:: Hashing,3,Student_105,2014-03-05 07:38:39.756195,"from scipy import stats
def analyse_collisions(K, N, L):
	counts = [0] * (L + 1)
	for i in range(L + 1):
		counts[i] = stats.binom.pmf(i, K, 1/float(N)) * N

	return counts","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,8,40,20,Michiel
Assignment 0:: Hashing,3,Student_106,2014-03-21 09:22:41.993842,"import scipy.stats
import numpy
def analyse_collisions(K, N, L):
    """""" analyse collisions
    K objects
    N buckets
    L = return the number of Count(0..L)
    """"""
    rv = scipy.stats.binom(K, 1.0/N)
    result = []
    for i in range(0, L+1):
        result.append(rv.pmf(i) * N)

    return result","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,9,40,20,Mathijs
Assignment 0:: Hashing,3,Student_107,2014-02-28 17:43:54.905389,"def parag(x):
    y = 1
    for i in range(1, x+1):
        y = y*i
    return y



def analyse_collisions(K, N, L):
    P = [0]*(L+1)
    B = [0]*(L+1)
    for i in range(L+1):
        choose = parag(K)/parag(K-i)*parag(i)
        P[i] = choose * (1.0/N)**i * (1.0-(1.0/N))**(K-i)
        B[i] = P[i]*N
    return B","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,7,40,20,peeth
Assignment 0:: Hashing,3,Student_108,2014-02-21 09:23:16.804666,"import numpy as np
from scipy.stats import binom

def analyse_collisions(K, N, L):
    object_amount = K
    bucket_amount = N
    population_threshold = L

    counts = np.zeros(L+1)
    for i in range(L+1):
        counts[i] = binom.pmf(i,K,1/float(N)) * N
    
    return counts

    ","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,19,40,20,pavlos
Assignment 0:: Hashing,3,Student_109,2014-02-24 21:33:35.733518,"import numpy as np
import scipy.stats as scp

def analyse_collisions(K, N, L):
    x = np.linspace(0, L, L+1);
    return scp.binom.pmf(x, K, 1./N) * N","<img height=""24"" width=""24"" src=""/static/setup.png"" alt=setup> setup <a href='#' onclick=""showDialog('The test environment has been setup.');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets2 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/succes.png"" alt=succes> testEmptyBuckets3 <a href='#' onclick=""showDialog('You passed the test');""> more info ...</a></BR><img height=""24"" width=""24"" src=""/static/score.png"" alt=""score""> Score:20 out of 20 is 100%",100,4,40,20,Pepijn
